Tanggal,Meninggal,Sembuh,Self Isolation,Masih Perawatan,Total Pasien,Positif Harian,Positif Aktif,Sembuh Harian,Tanpa Gejala,Bergejala,Belum Ada Data,Total Discarded,Discarded-IRS,Discarded-IR,Discarded-Meninggal,Discarded-Selesai Isolasi,Total Kontak Erat,Kontak Erat-IRS,Kontak Erat-IR,Kontak Erat-Meninggal,Kontak Erat- Selesai Isolasi,Total Pelaku Perjalanan,Pelaku Perjalanan-IRS,Pelaku Perjalanan-IR,Pelaku Perjalanan-Meninggal,Pelaku Perjalanan-Selesai Isolasi,Total Probable,Probable-IRS,Probable-IR,Probable-Meninggal,Probable-Selesai Isolasi,Total Suspek,Suspek-IRS,Suspek-IR,Suspek-Meninggal,Suspek-Selesai Isolasi,GRAND TOTAL Data-Suspek,Jumlah Orang di Test,Orang Positif Harian,Orang Negatif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Negatif,Positivity Rate Spesimen Harian,Jumlah Laporan Pemakaman,Akumulasi Pemakaman,Harian Pemakaman Umum,Total Pemakaman Umum,Reaktif,Non-Reaktif,Total,Reaktif Positivity Rate,TV Nakes,V1 Nakes,V2 Nakes,P1 Nakes,P2 Nakes,TV Lansia,V1 Lansia,V2 Lansia,P1 Lansia,P2 Lansia,TV MU,V1 MU,V2 MU,P1 MU,P2 MU,TV DKI Total,V1 DKI Total,V2 DKI Total,P1 DKI Total,P2 DKI total,V1H,V2H,TV usia_atas,V1 usia_atas,V2 usia_atas,P1 usia_atas,P2 usia_atas,TV usia_tengah,V1 usia_tengah,V2 usia_tengah,P1 usia_tengah,P2 usia_tengah,TV usia_muda,V1 usia_muda,V2 usia_muda,P1 usia_muda,P2 usia_muda,PVJ D1,PVJ D2,VGR V1,VGR V2,V3 Nakes,V3 MU,V3 Lansia,V4 Nakes ,V4 MU,V4 Lansia
2022-01-31,13666,867519,25361,6809,913355,5262,32170,1042,44.0,153.0,31973.0,22593.0,0.0,0.0,1.0,22592.0,1880103.0,0.0,14840.0,0.0,1865263.0,1292333.0,0.0,219821.0,0.0,1072512.0,33898.0,26.0,0.0,22727.0,11145.0,6525129.0,22.0,215918.0,2311.0,6306878.0,9754056.0,35683.0,6391.0,29292.0,17.90%,38369.0,9821.0,28548.0,25.6%,14.0,32204.0,94.0,115305.0,41789.0,692075.0,733864.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,794354.0,721007.0,80.04%,72.65%,1976757.0,11151467.0,9008125.0,564.10%,455.70%,10083716.0,12130271.0,9906270.0,120.30%,98.20%,101.0,143.0,6955063.0,9166084.0,7600219.0,131.80%,109.30%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,792043.0,448191.0,69.33%,39.23%,0.10%,0.20%,227248.0,222576.0,77585,514364.0,0,0,0.0,0
2022-02-01,13678,869184,28863,8018,919743,6388,36881,1665,131.0,44.0,36706.0,22593.0,0.0,0.0,1.0,22592.0,1882146.0,0.0,16030.0,0.0,1866116.0,1312810.0,0.0,224018.0,0.0,1088792.0,33905.0,28.0,0.0,22731.0,11146.0,6544889.0,17.0,219208.0,2311.0,6323353.0,9796343.0,42329.0,9132.0,33197.0,21.60%,45516.0,12196.0,33320.0,26.8%,19.0,32223.0,117.0,115422.0,41789.0,692075.0,733864.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,794767.0,721595.0,80.08%,72.71%,1976757.0,11155535.0,9033999.0,564.30%,457.00%,10083716.0,12134752.0,9932732.0,120.30%,98.50%,4481.0,26462.0,6955063.0,9169795.0,7609758.0,131.80%,109.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,792400.0,464526.0,69.36%,40.66%,1.30%,6.80%,227248.0,222576.0,77870,552270.0,0,0,0.0,0
2022-02-02,13689,873212,33384,8590,928875,9132,41974,4028,98.0,27.0,41849.0,22593.0,0.0,0.0,1.0,22592.0,1883747.0,0.0,16534.0,0.0,1867213.0,1337965.0,0.0,232297.0,0.0,1105668.0,33918.0,38.0,0.0,22732.0,11148.0,6574958.0,16.0,232903.0,2311.0,6339728.0,9853181.0,48365.0,10317.0,38048.0,21.30%,58272.0,17336.0,40936.0,29.8%,13.0,32236.0,138.0,115560.0,41789.0,692077.0,733866.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,794801.0,721643.0,80.08%,72.71%,1976757.0,11155884.0,9034793.0,564.40%,457.10%,10083716.0,12135135.0,9933574.0,120.30%,98.50%,383.0,842.0,6955063.0,9170076.0,7610398.0,131.80%,109.40%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,792468.0,464680.0,69.36%,40.67%,0.20%,0.30%,227248.0,222576.0,77887,554763.0,0,0,0.0,0
2022-02-03,13713,877579,38248,9652,939192,10317,47900,4367,22.0,173.0,47705.0,22593.0,0.0,0.0,1.0,22592.0,1886384.0,0.0,17818.0,0.0,1868566.0,1356706.0,0.0,231872.0,0.0,1124834.0,33935.0,55.0,0.0,22732.0,11148.0,6597583.0,15.0,238184.0,2311.0,6357073.0,9897201.0,55471.0,13179.0,42292.0,23.80%,67648.0,21881.0,45767.0,32.3%,26.0,32262.0,137.0,115697.0,41789.0,692077.0,733866.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,794913.0,721857.0,80.10%,72.73%,1976757.0,11158641.0,9060254.0,564.50%,458.30%,10083716.0,12138004.0,9959249.0,120.40%,98.80%,2869.0,25675.0,6955063.0,9171503.0,7618017.0,131.90%,109.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,482522.0,69.48%,42.23%,0.90%,5.30%,227248.0,222576.0,78127,596900.0,0,0,0.0,0
2022-02-04,13738,883377,43722,11534,952371,13179,55256,5798,17.0,137.0,55102.0,22593.0,0.0,0.0,1.0,22592.0,1889452.0,0.0,18576.0,0.0,1870876.0,1383756.0,0.0,247631.0,0.0,1136125.0,33942.0,62.0,0.0,22732.0,11148.0,6636277.0,16.0,264771.0,2311.0,6369179.0,9966020.0,59293.0,12774.0,46519.0,21.50%,70587.0,22158.0,48429.0,31.4%,29.0,32291.0,153.0,115850.0,41789.0,692077.0,733866.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,795460.0,722606.0,80.15%,72.81%,1976757.0,11162918.0,9086147.0,564.70%,459.60%,10083716.0,12142828.0,9985891.0,120.40%,99.00%,4824.0,26642.0,6955063.0,9175780.0,7627321.0,131.90%,109.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,499111.0,69.48%,43.69%,1.50%,4.40%,227248.0,222576.0,78435,650071.0,0,0,0.0,0
2022-02-05,13767,891571,46609,13198,965145,12774,59807,8194,115.0,17.0,59675.0,22593.0,0.0,0.0,1.0,22592.0,1892922.0,0.0,21883.0,0.0,1871039.0,1410456.0,0.0,257625.0,0.0,1152831.0,33946.0,57.0,0.0,22732.0,11157.0,6674853.0,27.0,291683.0,2311.0,6380832.0,10034770.0,60406.0,15825.0,44581.0,26.20%,73666.0,28220.0,45446.0,38.3%,27.0,32318.0,129.0,115979.0,41789.0,692077.0,733866.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,795796.0,723070.0,80.18%,72.86%,1976757.0,11166112.0,9109245.0,564.90%,460.80%,10083716.0,12146358.0,10009453.0,120.50%,99.30%,3530.0,23562.0,6955063.0,9178974.0,7635830.0,132.00%,109.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,513700.0,69.48%,44.96%,0.90%,3.40%,227248.0,222576.0,78672,698881.0,0,0,0.0,0
2022-02-06,13794,899957,52594,14625,980970,15825,67219,8386,45.0,6.0,67168.0,22593.0,0.0,0.0,1.0,22592.0,1896506.0,0.0,25370.0,0.0,1871136.0,1435275.0,0.0,267095.0,0.0,1168180.0,33949.0,59.0,0.0,22732.0,11158.0,6709495.0,30.0,313738.0,2311.0,6393416.0,10097818.0,53369.0,12682.0,40687.0,23.80%,62788.0,21938.0,40850.0,34.9%,36.0,32354.0,124.0,116103.0,41789.0,692077.0,733866.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,795885.0,723182.0,80.19%,72.87%,1976757.0,11167180.0,9112765.0,564.90%,461.00%,10083716.0,12147515.0,10013085.0,120.50%,99.30%,1157.0,3632.0,6955063.0,9180042.0,7637717.0,132.00%,109.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,515333.0,69.48%,45.11%,0.40%,0.70%,227248.0,222576.0,78772,717556.0,0,0,0.0,0
2022-02-07,13832,905285,59023,15512,993652,12682,74535,5328,44.0,49.0,74442.0,22593.0,0.0,0.0,1.0,22592.0,1900932.0,0.0,26850.0,0.0,1874082.0,1457138.0,0.0,277535.0,0.0,1179603.0,33949.0,59.0,0.0,22732.0,11158.0,6738610.0,27.0,325456.0,2311.0,6410816.0,10153222.0,47982.0,10817.0,37165.0,22.50%,57810.0,20132.0,37678.0,34.8%,40.0,32394.0,135.0,116238.0,41789.0,692077.0,733866.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,795885.0,723183.0,80.19%,72.87%,1976757.0,11167334.0,9112799.0,564.90%,461.00%,10083716.0,12147669.0,10013120.0,120.50%,99.30%,154.0,35.0,6955063.0,9180196.0,7637751.0,132.00%,109.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,515333.0,69.48%,45.11%,0.10%,0.00%,227248.0,222576.0,78773,737417.0,0,0,0.0,0
2022-02-08,13872,910435,62941,17221,1004469,10817,80162,5150,29.0,24.0,80109.0,22593.0,0.0,0.0,1.0,22592.0,1903541.0,0.0,26702.0,0.0,1876839.0,1478617.0,0.0,277419.0,0.0,1201198.0,33950.0,59.0,0.0,22732.0,11159.0,6766798.0,23.0,330002.0,2311.0,6434462.0,10205499.0,55262.0,14353.0,40909.0,26.00%,69953.0,27874.0,42079.0,39.8%,31.0,32425.0,156.0,116394.0,41789.0,692078.0,733867.0,5.69%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796229.0,723700.0,80.23%,72.92%,1976757.0,11170068.0,9135496.0,565.10%,462.10%,10083716.0,12150747.0,10036334.0,120.50%,99.50%,3078.0,23214.0,6955063.0,9182930.0,7646014.0,132.00%,109.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,529767.0,69.48%,46.37%,1.20%,5.10%,227248.0,222576.0,78988,757858.0,0,0,0.0,0
2022-02-09,13889,923652,63131,18150,1018822,14353,81281,13217,5.0,6.0,81270.0,22598.0,0.0,0.0,1.0,22597.0,1905258.0,0.0,25625.0,0.0,1879633.0,1497423.0,0.0,274564.0,0.0,1222859.0,33959.0,63.0,0.0,22732.0,11164.0,6796463.0,21.0,334500.0,2311.0,6459631.0,10255701.0,43363.0,11090.0,32273.0,25.60%,53535.0,20373.0,33162.0,38.1%,39.0,32464.0,144.0,116538.0,41801.0,692088.0,733889.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796535.0,724111.0,80.26%,72.96%,1976757.0,11172209.0,9152483.0,565.20%,463.00%,10083716.0,12153194.0,10053732.0,120.50%,99.70%,2447.0,17398.0,6955063.0,9185071.0,7652165.0,132.10%,110.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,540603.0,69.48%,47.32%,0.80%,2.00%,227248.0,222576.0,79165,792183.0,0,0,0.0,0
2022-02-10,13911,929100,67456,19445,1029912,11090,86901,5448,10.0,4.0,86887.0,22598.0,0.0,0.0,1.0,22597.0,1907598.0,0.0,24521.0,0.0,1883077.0,1511304.0,0.0,263179.0,0.0,1248125.0,33959.0,55.0,0.0,22732.0,11172.0,6818733.0,18.0,329908.0,2311.0,6486496.0,10294192.0,60664.0,10707.0,49957.0,17.60%,86663.0,33810.0,52853.0,39.0%,37.0,32501.0,107.0,116645.0,41802.0,692090.0,733892.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796700.0,724422.0,80.28%,72.99%,1976757.0,11175057.0,9170720.0,565.30%,463.90%,10083716.0,12156207.0,10072280.0,120.60%,99.90%,3013.0,18548.0,6955063.0,9187919.0,7655510.0,132.10%,110.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,793798.0,555495.0,69.48%,48.62%,0.90%,2.20%,227248.0,222576.0,79360,827491.0,0,0,0.0,0
2022-02-11,13950,945079,61665,19925,1040619,10707,81590,15979,9.0,1.0,81580.0,22598.0,0.0,0.0,1.0,22597.0,1910269.0,0.0,23374.0,0.0,1886895.0,1526383.0,0.0,251982.0,0.0,1274401.0,33972.0,67.0,0.0,22732.0,11173.0,6840270.0,18.0,322744.0,2311.0,6515197.0,10333492.0,48831.0,12417.0,36414.0,25.40%,62604.0,25131.0,37473.0,40.1%,39.0,32540.0,132.0,116777.0,41802.0,692090.0,733892.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796850.0,724706.0,80.29%,73.02%,1976757.0,11177764.0,9188032.0,565.50%,464.80%,10083716.0,12159064.0,10089876.0,120.60%,100.10%,2857.0,17596.0,6955063.0,9188065.0,7657555.0,132.10%,110.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,796359.0,570762.0,69.70%,49.96%,0.90%,2.20%,227248.0,222576.0,79504,863467.0,0,0,0.0,0
2022-02-12,13989,960624,59225,19198,1053036,12417,78423,15545,12.0,2.0,78409.0,22598.0,0.0,0.0,1.0,22597.0,1911022.0,0.0,23488.0,0.0,1887534.0,1544647.0,0.0,247012.0,0.0,1297635.0,33980.0,72.0,0.0,22732.0,11176.0,6868290.0,29.0,329266.0,2311.0,6536684.0,10380537.0,57063.0,10172.0,46891.0,17.80%,77427.0,30508.0,46919.0,39.4%,42.0,32582.0,138.0,116915.0,41802.0,692090.0,733892.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11179685.0,9202782.0,565.60%,465.50%,10083716.0,12161039.0,10104802.0,120.60%,100.20%,1975.0,14926.0,6955063.0,9182802.0,7656387.0,132.00%,110.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,803543.0,586680.0,70.33%,51.35%,1.60%,2.10%,227248.0,222576.0,79707,898088.0,0,0,0.0,0
2022-02-13,14032,975674,54602,18900,1063208,10172,73502,15050,4.0,18.0,73480.0,22598.0,0.0,0.0,1.0,22597.0,1913746.0,0.0,26105.0,0.0,1887641.0,1560810.0,0.0,243425.0,0.0,1317385.0,33981.0,70.0,0.0,22732.0,11179.0,6895403.0,29.0,337908.0,2311.0,6555155.0,10426538.0,47037.0,10275.0,36762.0,21.80%,59921.0,22800.0,37121.0,38.1%,49.0,32631.0,137.0,117052.0,41802.0,692090.0,733892.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11180860.0,9206312.0,565.60%,465.70%,10083716.0,12162214.0,10108332.0,120.60%,100.20%,1175.0,3530.0,6955063.0,9183874.0,7658141.0,132.00%,110.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,803646.0,588456.0,70.34%,51.51%,0.50%,0.40%,227248.0,222576.0,79775,914235.0,0,0,0.0,0
2022-02-14,14085,975770,62755,20873,1073483,10275,83628,96,17.0,6.0,83605.0,22598.0,0.0,0.0,1.0,22597.0,1914283.0,0.0,21808.0,0.0,1892475.0,1577780.0,0.0,234193.0,0.0,1343587.0,33985.0,55.0,0.0,22732.0,11198.0,6922538.0,29.0,330110.0,2311.0,6590088.0,10471184.0,45132.0,9482.0,35650.0,21.00%,58236.0,22109.0,36127.0,38.0%,43.0,32674.0,135.0,117187.0,41802.0,692090.0,733892.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11181131.0,9207326.0,565.60%,465.80%,10083716.0,12162485.0,10109346.0,120.60%,100.30%,271.0,1014.0,6955063.0,9184116.0,7658854.0,132.00%,110.10%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,803675.0,588757.0,70.34%,51.53%,0.20%,0.40%,227248.0,222576.0,79793,917712.0,0,0,0.0,0
2022-02-15,14135,984861,63221,20748,1082965,9482,83969,9091,24.0,36.0,83909.0,22599.0,0.0,0.0,1.0,22598.0,1915621.0,0.0,22687.0,0.0,1892934.0,1595877.0,0.0,234598.0,0.0,1361279.0,33986.0,45.0,0.0,22732.0,11209.0,6947725.0,27.0,334646.0,2311.0,6610741.0,10515808.0,56203.0,12388.0,43815.0,22.00%,74938.0,29060.0,45878.0,38.8%,52.0,32726.0,148.0,117335.0,41802.0,692090.0,733892.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11183592.0,9217772.0,565.80%,466.30%,10083716.0,12164946.0,10119792.0,120.60%,100.40%,2461.0,10446.0,6955063.0,9186372.0,7663759.0,132.10%,110.20%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,803880.0,594298.0,70.36%,52.02%,1.20%,1.70%,227248.0,222576.0,79943,939331.0,0,0,0.0,0
2022-02-16,14191,992213,67232,21717,1095353,12388,88949,7352,46.0,30.0,88873.0,22599.0,0.0,0.0,1.0,22598.0,1916243.0,0.0,18821.0,0.0,1897422.0,1617102.0,0.0,227746.0,0.0,1389356.0,33995.0,46.0,0.0,22732.0,11217.0,6982299.0,27.0,325429.0,2311.0,6654532.0,10572238.0,58034.0,8536.0,49498.0,14.70%,81880.0,31866.0,50014.0,38.9%,62.0,32788.0,144.0,117479.0,41803.0,692090.0,733893.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11186270.0,9229567.0,565.90%,466.90%,10083716.0,12167624.0,10131587.0,120.70%,100.50%,2678.0,11795.0,6955063.0,9187614.0,7668359.0,132.10%,110.30%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,805316.0,601493.0,70.49%,52.65%,1.10%,1.50%,227248.0,222576.0,80112,964832.0,0,0,0.0,0
2022-02-17,14255,1008870,60632,20132,1103889,8536,80764,16657,29.0,33.0,80702.0,22599.0,0.0,0.0,1.0,22598.0,1916321.0,0.0,15036.0,0.0,1901285.0,1629779.0,0.0,213320.0,0.0,1416459.0,33998.0,49.0,0.0,22732.0,11217.0,7010031.0,23.0,314874.0,2311.0,6692823.0,10612728.0,57003.0,8189.0,48814.0,14.40%,77504.0,28622.0,48882.0,36.9%,64.0,32852.0,146.0,117625.0,41803.0,692090.0,733893.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11188668.0,9240293.0,566.00%,467.40%,10083716.0,12170022.0,10142313.0,120.70%,100.60%,2398.0,10726.0,6955063.0,9189974.0,7674018.0,132.10%,110.30%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,805354.0,606560.0,70.49%,53.09%,1.00%,1.30%,227248.0,222576.0,80256,991513.0,0,0,0.0,0
2022-02-18,14301,1020564,68649,8564,1112078,8189,77213,11694,21.0,14.0,77178.0,22609.0,0.0,0.0,1.0,22608.0,1916699.0,0.0,11700.0,0.0,1904999.0,1651446.0,0.0,208766.0,0.0,1442680.0,34003.0,52.0,0.0,22732.0,11219.0,7041968.0,21.0,309911.0,2311.0,6729725.0,10666725.0,53128.0,9453.0,43675.0,17.80%,65665.0,21918.0,43747.0,33.4%,64.0,32916.0,142.0,117767.0,41803.0,692090.0,733893.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11410554.0,9465964.0,577.20%,478.90%,10083716.0,12391908.0,10367984.0,122.90%,102.80%,221886.0,225671.0,6955063.0,9410445.0,7893568.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,806769.0,612681.0,70.61%,53.63%,92.40%,27.20%,227248.0,222576.0,80635,1017409.0,0,0,0.0,0
2022-02-19,14326,1031739,67464,8002,1121531,9453,75466,11175,8.0,20.0,75438.0,22613.0,0.0,0.0,1.0,22612.0,1919014.0,0.0,13484.0,0.0,1905530.0,1672015.0,0.0,206294.0,0.0,1465721.0,34004.0,52.0,0.0,22732.0,11220.0,7074988.0,32.0,316653.0,2311.0,6755992.0,10722634.0,50715.0,8136.0,42579.0,16.00%,61848.0,19011.0,42837.0,30.7%,59.0,32975.0,146.0,117913.0,41804.0,692090.0,733894.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11412736.0,9475305.0,577.30%,479.30%,10083716.0,12394090.0,10377325.0,122.90%,102.90%,2182.0,9341.0,6955063.0,9411191.0,7897435.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,808205.0,618155.0,70.74%,54.11%,1.10%,1.20%,227248.0,222576.0,81107,1042718.0,0,0,0.0,0
2022-02-20,14358,1043718,63658,7933,1129667,8136,71591,11979,15.0,5.0,71571.0,22647.0,0.0,0.0,1.0,22646.0,1920914.0,0.0,15094.0,0.0,1905820.0,1678045.0,0.0,191905.0,0.0,1486140.0,34007.0,54.0,0.0,22732.0,11221.0,7091820.0,46.0,309679.0,2311.0,6779784.0,10747433.0,42099.0,5358.0,36741.0,12.70%,50722.0,13463.0,37259.0,26.5%,52.0,33027.0,139.0,118052.0,41804.0,692090.0,733894.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11413424.0,9476162.0,577.40%,479.40%,10083716.0,12394778.0,10378182.0,122.90%,102.90%,688.0,857.0,6955063.0,9411710.0,7897438.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,808374.0,619009.0,70.75%,54.18%,0.40%,0.20%,227248.0,222576.0,81589,1059057.0,0,0,0.0,0
2022-02-21,14382,1055584,57957,7102,1135025,5358,65059,11866,5.0,5.0,65049.0,22647.0,0.0,0.0,1.0,22646.0,1922641.0,0.0,13461.0,0.0,1909180.0,1694502.0,0.0,188510.0,0.0,1505992.0,34012.0,51.0,0.0,22732.0,11229.0,7119115.0,40.0,303590.0,2311.0,6813174.0,10792917.0,41144.0,5208.0,35936.0,12.70%,51431.0,14580.0,36851.0,28.3%,56.0,33083.0,152.0,118204.0,41804.0,692090.0,733894.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11413681.0,9476348.0,577.40%,479.40%,10083716.0,12395035.0,10378368.0,122.90%,102.90%,257.0,186.0,6955063.0,9411555.0,7897136.0,135.30%,113.50%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,808786.0,619497.0,70.79%,54.22%,0.40%,0.10%,227248.0,222576.0,81699,1064825.0,0,0,0.0,0
2022-02-22,14415,1064272,54492,7054,1140233,5208,61546,8688,5.0,5.0,61536.0,22647.0,0.0,0.0,1.0,22646.0,1922988.0,0.0,11984.0,0.0,1911004.0,1711527.0,0.0,192277.0,0.0,1519250.0,34016.0,54.0,0.0,22732.0,11230.0,7143324.0,35.0,307376.0,2311.0,6833602.0,10834502.0,53089.0,7295.0,45794.0,13.70%,65301.0,19341.0,45960.0,29.6%,62.0,33145.0,156.0,118360.0,41804.0,692090.0,733894.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11415389.0,9484594.0,577.50%,479.80%,10083716.0,12396743.0,10386614.0,122.90%,103.00%,1708.0,8246.0,6955063.0,9412684.0,7901630.0,135.30%,113.60%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,809365.0,623249.0,70.84%,54.55%,1.10%,1.50%,227248.0,222576.0,82017,1085943.0,0,0,0.0,0
2022-02-23,14466,1071054,55116,6892,1147528,7295,62008,6782,12.0,5.0,61991.0,22675.0,0.0,0.0,1.0,22674.0,1923592.0,0.0,10801.0,0.0,1912791.0,1727422.0,0.0,190952.0,0.0,1536470.0,34020.0,44.0,0.0,22732.0,11244.0,7173994.0,33.0,312622.0,2311.0,6859028.0,10881703.0,42656.0,6855.0,35801.0,16.10%,52020.0,15598.0,36422.0,30.0%,60.0,33205.0,149.0,118509.0,41804.0,692090.0,733894.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11418089.0,9494029.0,577.60%,480.30%,10083716.0,12399443.0,10396049.0,123.00%,103.10%,2700.0,9435.0,6955063.0,9415384.0,7907224.0,135.40%,113.70%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,809365.0,627090.0,70.84%,54.89%,1.70%,1.90%,227248.0,222576.0,82753,1110760.0,0,0,0.0,0
2022-02-24,14513,1082827,50250,6793,1154383,6855,57043,11773,22.0,4.0,57017.0,22692.0,0.0,0.0,1.0,22691.0,1925196.0,0.0,10592.0,0.0,1914604.0,1744542.0,0.0,190027.0,0.0,1554515.0,34022.0,40.0,0.0,22732.0,11250.0,7202890.0,42.0,313423.0,2311.0,6887114.0,10929342.0,40395.0,4524.0,35871.0,11.20%,51789.0,15838.0,35951.0,30.6%,48.0,33253.0,108.0,118617.0,41807.0,692093.0,733900.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11420156.0,9502201.0,577.70%,480.70%,10083716.0,12401510.0,10404221.0,123.00%,103.20%,2067.0,8172.0,6955063.0,9417332.0,7912553.0,135.40%,113.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,809484.0,629933.0,70.85%,55.14%,0.80%,0.90%,227248.0,222576.0,82753,1139110.0,0,0,0.0,0
2022-02-25,14555,1091226,46586,6540,1158907,4524,53126,8399,4.0,23.0,53099.0,22712.0,0.0,0.0,1.0,22711.0,1926352.0,0.0,9986.0,0.0,1916366.0,1762670.0,0.0,190516.0,0.0,1572154.0,34027.0,44.0,0.0,22732.0,11251.0,7229132.0,44.0,310681.0,2311.0,6916096.0,10974893.0,40636.0,4675.0,35961.0,11.50%,49557.0,13132.0,36425.0,26.5%,38.0,33291.0,146.0,118763.0,41807.0,692093.0,733900.0,5.70%,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,796904.0,724882.0,80.30%,73.04%,1976757.0,11422195.0,9511047.0,577.80%,481.10%,10083716.0,12403549.0,10413067.0,123.00%,103.30%,2039.0,8846.0,6955063.0,9418227.0,7917081.0,135.40%,113.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,810628.0,634251.0,70.95%,55.51%,0.90%,1.20%,227248.0,222576.0,82753,1166785.0,0,0,0.0,0
