Tanggal,Meninggal,Sembuh,Self Isolation,Masih Perawatan,Total Pasien,Positif Harian,Positif Aktif,Sembuh Harian,Tanpa Gejala,Bergejala,Belum Ada Data,Total Discarded,Discarded-IRS,Discarded-IR,Discarded-Meninggal,Discarded-Selesai Isolasi,Total Kontak Erat,Kontak Erat-IRS,Kontak Erat-IR,Kontak Erat-Meninggal,Kontak Erat- Selesai Isolasi,Total Pelaku Perjalanan,Pelaku Perjalanan-IRS,Pelaku Perjalanan-IR,Pelaku Perjalanan-Meninggal,Pelaku Perjalanan-Selesai Isolasi,Total Probable,Probable-IRS,Probable-IR,Probable-Meninggal,Probable-Selesai Isolasi,Total Suspek,Suspek-IRS,Suspek-IR,Suspek-Meninggal,Suspek-Selesai Isolasi,GRAND TOTAL Data-Suspek
2021-02-02,4379,248515,18925,4875,276694,3362,23800,4313,6725.0,10372.0,6703.0,16841.0,0.0,0.0,1.0,16840.0,707801.0,0.0,26705.0,0.0,681096.0,4032.0,0.0,14.0,0.0,4018.0,6802.0,94.0,0.0,5333.0,1375.0,605168.0,247.0,21411.0,2311.0,581199.0,1340644.0
2021-02-03,4420,249810,21863,4168,280261,3567,26031,1295,9409.0,14435.0,2187.0,16892.0,0.0,0.0,1.0,16891.0,710128.0,0.0,25162.0,0.0,684966.0,4036.0,0.0,13.0,0.0,4023.0,6818.0,95.0,0.0,5333.0,1390.0,607178.0,261.0,19139.0,2311.0,585467.0,1345052.0
2021-02-04,4461,254155,20419,4858,283893,3632,25277,4345,7759.0,12670.0,4848.0,17014.0,0.0,0.0,1.0,17013.0,725175.0,0.0,31716.0,0.0,693459.0,4056.0,0.0,6.0,0.0,4050.0,6844.0,93.0,0.0,5333.0,1418.0,615688.0,272.0,22619.0,2311.0,590486.0,1368777.0
2021-02-05,4502,256702,21191,4838,287233,3340,26029,2547,9050.0,15663.0,1316.0,17015.0,0.0,0.0,1.0,17014.0,732637.0,0.0,27690.0,0.0,704947.0,4062.0,0.0,4.0,0.0,4058.0,6878.0,75.0,0.0,5333.0,1470.0,620627.0,248.0,19548.0,2311.0,598520.0,1381219.0
2021-02-06,4541,261027,19325,4719,289612,2379,24044,4325,7093.0,15579.0,1372.0,17077.0,0.0,0.0,1.0,17076.0,734059.0,0.0,28958.0,0.0,705101.0,4067.0,0.0,7.0,0.0,4060.0,6890.0,84.0,0.0,5333.0,1473.0,622686.0,324.0,21207.0,2311.0,598844.0,1384779.0
2021-02-07,4587,265369,17958,5911,293825,4213,23869,4342,5882.0,15947.0,2040.0,17132.0,0.0,0.0,1.0,17131.0,749947.0,0.0,34706.0,0.0,715241.0,4077.0,0.0,7.0,0.0,4070.0,6943.0,75.0,0.0,5333.0,1535.0,631934.0,301.0,23323.0,2311.0,605999.0,1410033.0
2021-02-08,4631,268785,17766,5787,296969,3144,23553,3416,4966.0,14527.0,4060.0,17132.0,0.0,0.0,1.0,17131.0,755591.0,0.0,35516.0,0.0,720075.0,4077.0,0.0,6.0,0.0,4071.0,6943.0,59.0,0.0,5333.0,1551.0,634751.0,262.0,22964.0,2311.0,609214.0,1418494.0
2021-02-09,4681,271573,18174,5978,300406,3437,24152,2788,4266.0,13500.0,6386.0,17181.0,0.0,0.0,1.0,17180.0,758670.0,0.0,35782.0,0.0,722888.0,4098.0,0.0,6.0,0.0,4092.0,6990.0,72.0,0.0,5333.0,1558.0,637597.0,254.0,23564.0,2311.0,611468.0,1424536.0
2021-02-10,4725,274817,16676,7497,303715,3309,24173,3244,3260.0,12165.0,8748.0,17184.0,0.0,0.0,1.0,17183.0,759606.0,0.0,33485.0,0.0,726121.0,4106.0,0.0,9.0,0.0,4097.0,7026.0,92.0,0.0,5333.0,1601.0,638802.0,275.0,22594.0,2311.0,613622.0,1426724.0
2021-02-11,4748,278822,14119,8540,306229,2514,22659,4005,2149.0,11293.0,9217.0,17303.0,0.0,0.0,1.0,17302.0,763234.0,0.0,31005.0,0.0,732229.0,4142.0,0.0,15.0,0.0,4127.0,7101.0,82.0,0.0,5333.0,1686.0,641295.0,309.0,21800.0,2311.0,616875.0,1433075.0
2021-02-12,4798,284579,10774,9888,310039,3810,20662,5757,683.0,8683.0,11296.0,17395.0,0.0,0.0,1.0,17394.0,780436.0,0.0,33193.0,0.0,747243.0,4161.0,0.0,14.0,0.0,4147.0,7157.0,96.0,0.0,5333.0,1728.0,650431.0,295.0,24917.0,2311.0,622908.0,1459580.0
2021-02-13,4850,289189,9644,9374,313057,3018,19018,4610,672.0,7586.0,10760.0,17404.0,0.0,0.0,1.0,17403.0,795979.0,0.0,44171.0,0.0,751808.0,4183.0,0.0,16.0,0.0,4167.0,7199.0,112.0,0.0,5333.0,1754.0,659577.0,325.0,31765.0,2311.0,625176.0,1484342.0
2021-02-14,4895,293538,9017,8103,315553,2496,17120,4349,1587.0,7605.0,7928.0,17406.0,0.0,0.0,1.0,17405.0,803017.0,0.0,48810.0,0.0,754207.0,4185.0,0.0,16.0,0.0,4169.0,7200.0,112.0,0.0,5333.0,1755.0,663417.0,322.0,34482.0,2311.0,626302.0,1495225.0
2021-02-15,4940,295623,8881,7988,317432,1879,16869,2085,3876.0,11955.0,1038.0,17423.0,0.0,0.0,1.0,17422.0,807116.0,0.0,46155.0,0.0,760961.0,4203.0,0.0,16.0,0.0,4187.0,7208.0,101.0,0.0,5333.0,1774.0,666550.0,285.0,32956.0,2311.0,630998.0,1502500.0
2021-02-16,4987,297695,9042,7569,319293,1861,16611,2072,3419.0,10799.0,2393.0,17423.0,0.0,0.0,1.0,17422.0,810884.0,0.0,41789.0,0.0,769095.0,4221.0,0.0,13.0,0.0,4208.0,7211.0,97.0,0.0,5333.0,1781.0,669133.0,269.0,29871.0,2311.0,636682.0,1508872.0
2021-02-17,5026,299795,8467,7450,320738,1445,15917,2100,2770.0,9442.0,3705.0,17424.0,0.0,0.0,1.0,17423.0,815975.0,0.0,39454.0,0.0,776521.0,4235.0,0.0,9.0,0.0,4226.0,7256.0,93.0,0.0,5333.0,1830.0,672830.0,266.0,28436.0,2311.0,641817.0,1517720.0
2021-02-18,5044,302451,7067,6549,321111,373,13616,2656,3272.0,10070.0,274.0,17424.0,0.0,0.0,1.0,17423.0,818296.0,0.0,34898.0,0.0,783398.0,4259.0,0.0,9.0,0.0,4250.0,7289.0,99.0,0.0,5333.0,1857.0,675949.0,293.0,26560.0,2311.0,646785.0,1523217.0
2021-02-19,5081,304995,7323,5632,323031,1920,12955,2544,2840.0,8527.0,1588.0,17424.0,0.0,0.0,1.0,17423.0,822499.0,0.0,31026.0,0.0,791473.0,4283.0,0.0,9.0,0.0,4274.0,7326.0,102.0,0.0,5333.0,1891.0,679414.0,299.0,24728.0,2311.0,652076.0,1530946.0
2021-02-20,5121,307759,7165,5858,325903,2872,13023,2764,2589.0,8729.0,1705.0,17424.0,0.0,0.0,1.0,17423.0,823882.0,0.0,27460.0,0.0,796422.0,4312.0,0.0,9.0,0.0,4303.0,7346.0,107.0,0.0,5333.0,1906.0,682091.0,293.0,22479.0,2311.0,657008.0,1535055.0
2021-02-21,5172,310412,7137,5902,328623,2720,13039,2653,1673.0,7851.0,3515.0,17424.0,0.0,0.0,1.0,17423.0,838656.0,0.0,35838.0,0.0,802818.0,4320.0,0.0,9.0,0.0,4311.0,7359.0,105.0,0.0,5333.0,1921.0,690193.0,288.0,26677.0,2311.0,660917.0,1557952.0
2021-02-22,5206,312748,7528,5612,331094,2471,13140,2336,1156.0,6465.0,5519.0,17424.0,0.0,0.0,1.0,17423.0,844335.0,0.0,32968.0,0.0,811367.0,4342.0,0.0,8.0,0.0,4334.0,7373.0,98.0,0.0,5333.0,1942.0,693445.0,267.0,25160.0,2311.0,665707.0,1566919.0
2021-02-23,5248,314563,7126,4939,331876,782,12065,1815,605.0,5070.0,6390.0,17424.0,0.0,0.0,1.0,17423.0,847546.0,0.0,30697.0,0.0,816849.0,4342.0,0.0,3.0,0.0,4339.0,7375.0,87.0,0.0,5333.0,1955.0,695717.0,244.0,23316.0,2311.0,669846.0,1572404.0
2021-02-24,5301,317003,6008,4346,332658,782,10354,2440,75.0,3217.0,7062.0,17427.0,0.0,0.0,1.0,17426.0,853526.0,0.0,30058.0,0.0,823468.0,4367.0,0.0,3.0,0.0,4364.0,7392.0,80.0,0.0,5333.0,1979.0,700314.0,219.0,23354.0,2311.0,674430.0,1583026.0
2021-02-25,5346,319326,5499,4068,334239,1581,9567,2323,2476.0,4621.0,2470.0,17431.0,0.0,0.0,1.0,17430.0,855359.0,0.0,27501.0,0.0,827858.0,4378.0,0.0,2.0,0.0,4376.0,7415.0,80.0,0.0,5333.0,2002.0,702398.0,202.0,21526.0,2311.0,678359.0,1586981.0
2021-02-26,5385,321038,5560,3917,335900,1661,9477,1712,1684.0,3764.0,4029.0,17451.0,0.0,0.0,1.0,17450.0,870125.0,0.0,36176.0,0.0,833949.0,4416.0,0.0,2.0,0.0,4414.0,7440.0,87.0,0.0,5333.0,2020.0,711023.0,201.0,26375.0,2311.0,682136.0,1610455.0
2021-02-27,5439,322285,5885,4028,337637,1737,9913,1247,825.0,3628.0,5460.0,17454.0,0.0,0.0,1.0,17453.0,878966.0,0.0,40016.0,0.0,838950.0,4439.0,0.0,3.0,0.0,4436.0,7464.0,95.0,0.0,5333.0,2036.0,714770.0,216.0,27044.0,2311.0,685199.0,1623093.0
2021-02-28,5478,323892,5940,4425,339735,2098,10365,1607,161.0,3263.0,6941.0,17463.0,0.0,0.0,1.0,17462.0,886591.0,0.0,44028.0,0.0,842563.0,4452.0,0.0,3.0,0.0,4449.0,7476.0,95.0,0.0,5333.0,2048.0,717950.0,197.0,28717.0,2311.0,686725.0,1633932.0
2021-03-01,5528,326509,5891,3865,341793,2058,9756,2617,2380.0,6023.0,1353.0,17465.0,0.0,0.0,1.0,17464.0,892380.0,0.0,43016.0,0.0,849364.0,4486.0,0.0,3.0,0.0,4483.0,7489.0,86.0,0.0,5333.0,2070.0,719998.0,175.0,27536.0,2311.0,689976.0,1641818.0
2021-03-02,5568,328526,5072,3205,342371,578,8277,2017,1581.0,4543.0,2153.0,17469.0,0.0,0.0,1.0,17468.0,893201.0,0.0,39762.0,0.0,853439.0,4486.0,0.0,2.0,0.0,4484.0,7492.0,74.0,0.0,5333.0,2085.0,721613.0,165.0,25068.0,2311.0,694069.0,1644261.0
2021-03-03,5613,331016,3742,3437,343808,1437,7179,2490,671.0,3358.0,3150.0,17469.0,0.0,0.0,1.0,17468.0,895034.0,0.0,36067.0,0.0,858967.0,4505.0,0.0,2.0,0.0,4503.0,7505.0,72.0,0.0,5333.0,2100.0,723389.0,160.0,22614.0,2311.0,698304.0,1647902.0
2021-03-04,5657,332758,3940,3461,345816,2008,7401,1742,650.0,2614.0,4137.0,17476.0,0.0,0.0,1.0,17475.0,903633.0,0.0,36710.0,0.0,866923.0,4546.0,0.0,1.0,0.0,4545.0,7537.0,75.0,0.0,5333.0,2129.0,727084.0,172.0,21702.0,2311.0,702899.0,1660276.0
2021-03-05,5702,334100,4026,3147,346975,1159,7173,1342,376.0,2138.0,4659.0,17476.0,0.0,0.0,1.0,17475.0,917412.0,0.0,40960.0,0.0,876452.0,4578.0,0.0,7.0,0.0,4571.0,7553.0,74.0,0.0,5333.0,2146.0,732002.0,165.0,21808.0,2311.0,707718.0,1679021.0
2021-03-06,5748,335617,4228,2998,348591,1616,7226,1517,384.0,2191.0,4651.0,17476.0,0.0,0.0,1.0,17475.0,927216.0,0.0,45316.0,0.0,881900.0,4641.0,0.0,11.0,0.0,4630.0,7575.0,76.0,0.0,5333.0,2166.0,736043.0,165.0,22876.0,2311.0,710691.0,1692951.0
2021-03-07,5790,337426,4194,3015,350425,1834,7209,1809,1409.0,3661.0,2139.0,17479.0,0.0,0.0,1.0,17478.0,935157.0,0.0,42752.0,0.0,892405.0,4695.0,0.0,12.0,0.0,4683.0,7596.0,68.0,0.0,5333.0,2195.0,739274.0,170.0,20169.0,2311.0,716624.0,1704201.0
2021-03-08,5838,338931,4494,2945,352208,1783,7439,1505,2448.0,4991.0,0.0,17481.0,0.0,0.0,1.0,17480.0,943553.0,0.0,49087.0,0.0,894466.0,4743.0,0.0,12.0,0.0,4731.0,7611.0,76.0,0.0,5333.0,2202.0,741605.0,208.0,21991.0,2311.0,717095.0,1714993.0
2021-03-09,5883,340587,3856,2749,353075,867,6605,1656,1892.0,4186.0,527.0,17481.0,0.0,0.0,1.0,17480.0,945905.0,0.0,45606.0,0.0,900299.0,4743.0,0.0,12.0,0.0,4731.0,7613.0,60.0,0.0,5333.0,2220.0,742400.0,192.0,19539.0,2311.0,720358.0,1718142.0
2021-03-10,5923,341398,3691,3103,354115,1040,6794,811,1573.0,3787.0,1434.0,17485.0,0.0,0.0,1.0,17484.0,947565.0,0.0,41371.0,0.0,906194.0,4757.0,0.0,12.0,0.0,4745.0,7628.0,55.0,0.0,5333.0,2240.0,743890.0,191.0,17864.0,2311.0,723524.0,1721325.0
2021-03-11,5943,342306,4253,3367,355869,1754,7620,908,1577.0,4749.0,1294.0,17487.0,0.0,0.0,1.0,17486.0,960815.0,0.0,44639.0,0.0,916176.0,4776.0,0.0,14.0,0.0,4762.0,7645.0,55.0,0.0,5333.0,2257.0,748586.0,206.0,19379.0,2311.0,726690.0,1739309.0
2021-03-12,5969,343351,4670,3752,357742,1873,8422,1045,1186.0,4729.0,2507.0,17504.0,0.0,0.0,1.0,17503.0,962666.0,0.0,40560.0,0.0,922106.0,4803.0,0.0,19.0,0.0,4784.0,7695.0,72.0,0.0,5333.0,2290.0,750353.0,208.0,17904.0,2311.0,729930.0,1743021.0
2021-03-13,5991,345202,4226,3357,358776,1034,7583,1851,1670.0,5243.0,670.0,17504.0,0.0,0.0,1.0,17503.0,972395.0,0.0,44581.0,0.0,927814.0,4803.0,0.0,19.0,0.0,4784.0,7698.0,69.0,0.0,5333.0,2296.0,753779.0,195.0,19258.0,2311.0,732015.0,1756179.0
2021-03-14,6026,347210,3443,3301,359980,1204,6744,2008,1195.0,4071.0,1478.0,17504.0,0.0,0.0,1.0,17503.0,979360.0,0.0,47868.0,0.0,931492.0,4852.0,0.0,20.0,0.0,4832.0,7720.0,84.0,0.0,5333.0,2303.0,756544.0,219.0,20805.0,2311.0,733209.0,1765980.0
2021-03-15,6038,349002,3485,3010,361535,1555,6495,1792,1272.0,4142.0,1081.0,17504.0,0.0,0.0,1.0,17503.0,979825.0,0.0,41020.0,0.0,938805.0,4880.0,0.0,16.0,0.0,4864.0,7740.0,84.0,0.0,5333.0,2323.0,757385.0,254.0,18240.0,2311.0,736580.0,1767334.0
2021-03-16,6062,350561,2996,2751,362370,835,5747,1559,832.0,3301.0,1614.0,17504.0,0.0,0.0,1.0,17503.0,987745.0,0.0,41419.0,0.0,946326.0,4887.0,0.0,16.0,0.0,4871.0,7796.0,75.0,0.0,5384.0,2337.0,759394.0,238.0,17365.0,2311.0,739480.0,1777326.0
2021-03-17,6077,351680,2907,3036,363700,1330,5943,1119,573.0,2972.0,2398.0,17507.0,0.0,0.0,1.0,17506.0,995035.0,0.0,39830.0,0.0,955205.0,4943.0,0.0,8.0,0.0,4935.0,7829.0,70.0,0.0,5403.0,2356.0,762619.0,230.0,17072.0,2311.0,743006.0,1787933.0
2021-03-18,6100,352827,3273,3219,365419,1719,6492,1147,246.0,2705.0,3541.0,17512.0,0.0,0.0,1.0,17511.0,1002426.0,0.0,39394.0,0.0,963032.0,5012.0,0.0,8.0,0.0,5004.0,7888.0,83.0,0.0,5436.0,2369.0,766140.0,241.0,17178.0,2311.0,746410.0,1798978.0
2021-03-19,6120,354036,3483,3368,367007,1588,6851,1209,1150.0,4749.0,952.0,17527.0,0.0,0.0,1.0,17526.0,1003713.0,0.0,34021.0,0.0,969692.0,5058.0,0.0,7.0,0.0,5051.0,7903.0,84.0,0.0,5436.0,2383.0,768009.0,200.0,16389.0,2311.0,749109.0,1802210.0
2021-03-20,6143,355221,3894,3686,368944,1937,7580,1185,831.0,4635.0,2114.0,17527.0,0.0,0.0,1.0,17526.0,1017886.0,0.0,40476.0,0.0,977410.0,5097.0,0.0,7.0,0.0,5090.0,7917.0,81.0,0.0,5436.0,2400.0,772766.0,205.0,18291.0,2311.0,751959.0,1821193.0
2021-03-21,6160,357100,3859,3463,370582,1638,7322,1879,551.0,3608.0,3163.0,17527.0,0.0,0.0,1.0,17526.0,1019291.0,0.0,759.0,0.0,1018532.0,5117.0,0.0,1.0,0.0,5116.0,7930.0,3.0,0.0,5436.0,2491.0,774152.0,22.0,724.0,2311.0,771095.0,1824017.0
2021-03-22,6179,358826,3775,3276,372056,1474,7051,1726,1404.0,4804.0,843.0,17527.0,0.0,0.0,1.0,17526.0,1034025.0,0.0,10377.0,0.0,1023648.0,5141.0,0.0,1.0,0.0,5140.0,7996.0,14.0,0.0,5480.0,2502.0,778309.0,38.0,3831.0,2311.0,772129.0,1842998.0
2021-03-23,6206,360479,3107,3079,372871,815,6186,1653,934.0,3766.0,1486.0,17529.0,0.0,0.0,1.0,17528.0,1039836.0,0.0,13526.0,0.0,1026310.0,5141.0,0.0,1.0,0.0,5140.0,7997.0,14.0,0.0,5480.0,2503.0,780142.0,38.0,5280.0,2311.0,772513.0,1850645.0
2021-03-24,6224,362248,2650,2639,373761,890,5289,1769,595.0,2663.0,2031.0,17529.0,0.0,0.0,1.0,17528.0,1047994.0,0.0,18546.0,0.0,1029448.0,5182.0,0.0,2.0,0.0,5180.0,8054.0,16.0,0.0,5517.0,2521.0,783708.0,56.0,7462.0,2311.0,773879.0,1862467.0
2021-03-25,6241,362975,3222,3049,375487,1726,6271,727,536.0,2664.0,3071.0,17533.0,0.0,0.0,1.0,17532.0,1056685.0,0.0,24597.0,0.0,1032088.0,5249.0,0.0,2.0,0.0,5247.0,8094.0,21.0,0.0,5543.0,2530.0,787924.0,91.0,10327.0,2311.0,775195.0,1875485.0
2021-03-26,6260,363599,3629,3380,376868,1381,7009,624,1476.0,4650.0,883.0,17537.0,0.0,0.0,1.0,17536.0,1065846.0,0.0,30943.0,0.0,1034903.0,5278.0,0.0,2.0,0.0,5276.0,8110.0,30.0,0.0,5543.0,2537.0,791467.0,102.0,12542.0,2311.0,776512.0,1888238.0
2021-03-27,6281,364251,3932,3758,378222,1354,7690,652,1269.0,4639.0,1782.0,17540.0,0.0,0.0,1.0,17539.0,1075628.0,0.0,37354.0,0.0,1038274.0,5309.0,0.0,3.0,0.0,5306.0,8182.0,36.0,0.0,5587.0,2559.0,795425.0,119.0,15131.0,2311.0,777864.0,1902084.0
2021-03-28,6304,365592,3966,3830,379692,1470,7796,1341,906.0,4259.0,2631.0,17540.0,0.0,0.0,1.0,17539.0,1085207.0,0.0,42399.0,0.0,1042808.0,5349.0,0.0,4.0,0.0,5345.0,8231.0,44.0,0.0,5620.0,2567.0,799308.0,116.0,17039.0,2311.0,779842.0,1915635.0
2021-03-29,6324,366615,4034,3733,380706,1014,7767,1023,1697.0,5326.0,744.0,17540.0,0.0,0.0,1.0,17539.0,1093878.0,0.0,46834.0,0.0,1047044.0,5365.0,0.0,4.0,0.0,5361.0,8270.0,52.0,0.0,5648.0,2570.0,801759.0,138.0,18363.0,2311.0,780947.0,1926812.0
2021-03-30,6327,367819,3419,3525,381090,384,6944,1204,1250.0,4576.0,1118.0,17540.0,0.0,0.0,1.0,17539.0,1101140.0,0.0,51032.0,0.0,1050108.0,5365.0,0.0,4.0,0.0,5361.0,8320.0,52.0,0.0,5690.0,2578.0,803856.0,144.0,19550.0,2311.0,781851.0,1936221.0
2021-03-31,6341,369007,3028,3679,382055,965,6707,1188,1005.0,3961.0,1741.0,17544.0,0.0,0.0,1.0,17543.0,1105780.0,0.0,51942.0,0.0,1053838.0,5393.0,0.0,4.0,0.0,5389.0,8375.0,65.0,0.0,5728.0,2582.0,806067.0,146.0,20005.0,2311.0,783605.0,1943159.0
2021-04-01,6344,369929,3447,3672,383392,1337,7119,922,705.0,4175.0,2239.0,17545.0,0.0,0.0,1.0,17544.0,1114093.0,0.0,53456.0,0.0,1060637.0,5423.0,0.0,5.0,0.0,5418.0,8437.0,69.0,0.0,5753.0,2615.0,809506.0,142.0,20541.0,2311.0,786512.0,1955004.0
2021-04-02,6351,371254,3433,3594,384632,1240,7027,1325,1069.0,5153.0,805.0,17546.0,0.0,0.0,1.0,17545.0,1122661.0,0.0,52397.0,0.0,1070264.0,5434.0,0.0,4.0,0.0,5430.0,8478.0,61.0,0.0,5791.0,2626.0,812358.0,152.0,19955.0,2311.0,789940.0,1966477.0
2021-04-03,6356,372494,3317,3563,385730,1098,6880,1240,727.0,4644.0,1509.0,17546.0,0.0,0.0,1.0,17545.0,1129975.0,0.0,53980.0,0.0,1075995.0,5460.0,0.0,4.0,0.0,5456.0,8539.0,62.0,0.0,5832.0,2645.0,814703.0,141.0,20203.0,2311.0,792048.0,1976223.0
2021-04-04,6360,373565,3149,3392,386466,736,6541,1071,443.0,4112.0,1986.0,17548.0,0.0,0.0,1.0,17547.0,1130134.0,0.0,50709.0,0.0,1079425.0,5460.0,0.0,4.0,0.0,5456.0,8582.0,64.0,0.0,5874.0,2644.0,814718.0,124.0,18958.0,2311.0,793325.0,1976442.0
2021-04-05,6372,374542,2771,3304,386989,523,6075,977,310.0,3452.0,2313.0,17548.0,0.0,0.0,1.0,17547.0,1137731.0,0.0,48987.0,0.0,1088744.0,5483.0,0.0,3.0,0.0,5480.0,8638.0,69.0,0.0,5908.0,2661.0,817254.0,113.0,18788.0,2311.0,796042.0,1986654.0
2021-04-06,6379,375080,2705,3312,387476,487,6017,538,177.0,3184.0,2656.0,17548.0,0.0,0.0,1.0,17547.0,1140065.0,0.0,43974.0,0.0,1096091.0,5486.0,0.0,3.0,0.0,5483.0,8688.0,59.0,0.0,5956.0,2673.0,818267.0,96.0,17420.0,2311.0,798440.0,1990054.0
2021-04-07,6391,375651,2814,3482,388338,862,6296,571,868.0,4884.0,544.0,17549.0,0.0,0.0,1.0,17548.0,1140492.0,0.0,37967.0,0.0,1102525.0,5507.0,0.0,3.0,0.0,5504.0,8736.0,57.0,0.0,5995.0,2684.0,819343.0,135.0,15858.0,2311.0,801039.0,1991627.0
2021-04-08,6410,376270,3244,3653,389577,1239,6897,619,882.0,4700.0,1315.0,17549.0,0.0,0.0,1.0,17548.0,1154318.0,0.0,41851.0,0.0,1112467.0,5515.0,0.0,2.0,0.0,5513.0,8796.0,57.0,0.0,6035.0,2704.0,824298.0,112.0,17007.0,2311.0,804868.0,2010476.0
2021-04-09,6424,376959,3506,3701,390590,1013,7207,689,2071.0,4551.0,585.0,17549.0,0.0,0.0,1.0,17548.0,1161526.0,0.0,40789.0,0.0,1120737.0,5536.0,0.0,2.0,0.0,5534.0,8861.0,50.0,0.0,6082.0,2729.0,826943.0,129.0,17181.0,2311.0,807322.0,2020415.0
2021-04-10,6435,377797,3716,3619,391567,977,7335,838,1890.0,4165.0,1280.0,17549.0,0.0,0.0,1.0,17548.0,1169200.0,0.0,41025.0,0.0,1128175.0,5573.0,0.0,2.0,0.0,5571.0,8911.0,50.0,0.0,6121.0,2740.0,829579.0,128.0,17649.0,2311.0,809491.0,2030812.0
2021-04-11,6450,379210,3617,3321,392598,1031,6938,1413,939.0,4107.0,1892.0,17549.0,0.0,0.0,1.0,17548.0,1176504.0,0.0,44270.0,0.0,1132234.0,5581.0,0.0,3.0,0.0,5578.0,8969.0,54.0,0.0,6173.0,2742.0,832647.0,114.0,19033.0,2311.0,811189.0,2041250.0
2021-04-12,6459,380560,3324,2947,393290,692,6271,1350,1973.0,3777.0,521.0,17549.0,0.0,0.0,1.0,17548.0,1181979.0,0.0,41793.0,0.0,1140186.0,5594.0,0.0,2.0,0.0,5592.0,9007.0,43.0,0.0,6208.0,2756.0,834744.0,102.0,18223.0,2311.0,814108.0,2048873.0
2021-04-13,6482,381449,3326,2861,394118,828,6187,889,1902.0,3467.0,818.0,17549.0,0.0,0.0,1.0,17548.0,1184497.0,0.0,39139.0,0.0,1145358.0,5594.0,0.0,1.0,0.0,5593.0,9041.0,43.0,0.0,6237.0,2761.0,835973.0,101.0,17535.0,2311.0,816026.0,2052654.0
2021-04-14,6489,382091,3338,2861,394779,661,6199,642,1780.0,3178.0,1241.0,17549.0,0.0,0.0,1.0,17548.0,1189635.0,0.0,38124.0,0.0,1151511.0,5628.0,0.0,1.0,0.0,5627.0,9095.0,42.0,0.0,6281.0,2772.0,838821.0,122.0,16908.0,2311.0,819480.0,2060728.0
2021-04-15,6504,382617,3921,3067,396109,1330,6988,526,5357.0,745.0,886.0,17549.0,0.0,0.0,1.0,17548.0,1196970.0,0.0,39447.0,0.0,1157523.0,5675.0,0.0,0.0,0.0,5675.0,9167.0,43.0,0.0,6329.0,2795.0,842596.0,106.0,17401.0,2311.0,822778.0,2071957.0
2021-04-16,6513,383655,3607,3313,397088,979,6920,1038,1042.0,4370.0,1508.0,17549.0,0.0,0.0,1.0,17548.0,1203820.0,0.0,41477.0,0.0,1162343.0,5712.0,0.0,1.0,0.0,5711.0,9220.0,44.0,0.0,6369.0,2807.0,846269.0,130.0,18733.0,2311.0,825095.0,2082570.0
2021-04-17,6520,384652,3512,3441,398125,1037,6953,997,3509.0,1306.0,2138.0,17550.0,0.0,0.0,1.0,17549.0,1209819.0,0.0,42240.0,0.0,1167579.0,5729.0,0.0,1.0,0.0,5728.0,9270.0,48.0,0.0,6411.0,2811.0,850186.0,120.0,19794.0,2311.0,827961.0,2092554.0
2021-04-18,6536,385615,3313,3611,399075,950,6924,963,305.0,1481.0,5138.0,17550.0,0.0,0.0,1.0,17549.0,1216116.0,0.0,44306.0,0.0,1171810.0,5750.0,0.0,1.0,0.0,5749.0,9334.0,62.0,0.0,6446.0,2826.0,853243.0,148.0,21007.0,2311.0,829777.0,2101993.0
2021-04-19,6558,386606,3218,3666,400048,973,6884,991,2401.0,3843.0,640.0,17550.0,0.0,0.0,1.0,17549.0,1219315.0,0.0,40625.0,0.0,1178690.0,7065.0,0.0,528.0,0.0,6537.0,9473.0,93.0,0.0,6485.0,2895.0,855347.0,123.0,20793.0,2311.0,832120.0,2108750.0
2021-04-20,6569,387507,2945,3487,400508,460,6432,901,1593.0,3908.0,931.0,17550.0,0.0,0.0,1.0,17549.0,1220915.0,0.0,37341.0,0.0,1183574.0,8501.0,0.0,1521.0,0.0,6980.0,9561.0,125.0,0.0,6526.0,2910.0,856439.0,113.0,18959.0,2311.0,835056.0,2112966.0
2021-04-21,6587,388083,2954,3486,401110,602,6440,576,1179.0,3865.0,1396.0,17552.0,0.0,0.0,1.0,17551.0,1224929.0,0.0,36034.0,0.0,1188895.0,9879.0,0.0,2334.0,0.0,7545.0,9651.0,145.0,0.0,6576.0,2930.0,859418.0,160.0,19418.0,2311.0,837529.0,2121429.0
2021-04-22,6596,388735,3497,3548,402376,1266,7045,652,1136.0,5043.0,866.0,17552.0,0.0,0.0,1.0,17551.0,1229256.0,0.0,33817.0,0.0,1195439.0,10851.0,0.0,2789.0,0.0,8062.0,9809.0,249.0,0.0,6616.0,2944.0,863196.0,215.0,21032.0,2311.0,839638.0,2130664.0
2021-04-23,6612,389445,3584,3619,403260,884,7203,710,872.0,4778.0,1553.0,17552.0,0.0,0.0,1.0,17551.0,1234161.0,0.0,33295.0,0.0,1200866.0,12388.0,0.0,2987.0,0.0,9401.0,9903.0,291.0,0.0,6661.0,2951.0,866565.0,219.0,21069.0,2311.0,842966.0,2140569.0
2021-04-24,6623,390334,3563,3647,404167,907,7210,889,697.0,4296.0,2217.0,17553.0,0.0,0.0,1.0,17552.0,1238342.0,0.0,33814.0,0.0,1204528.0,14976.0,0.0,3413.0,0.0,11563.0,10058.0,380.0,0.0,6711.0,2967.0,869792.0,217.0,22082.0,2311.0,845182.0,2150721.0
