Tanggal,Jumlah Orang di Test,Orang Positif Harian,Orang Negatif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Negatif,Positivity Rate Spesimen Harian,TV Nakes,V1 Nakes,V2 Nakes,P1 Nakes,P2 Nakes,TV Lansia,V1 Lansia,V2 Lansia,P1 Lansia,P2 Lansia,TV MU,V1 MU,V2 MU,P1 MU,P2 MU,TV DKI Total,V1 DKI Total,V2 DKI Total,P1 DKI Total,P2 DKI total,V1H,V2H,TV usia_atas,V1 usia_atas,V2 usia_atas,P1 usia_atas,P2 usia_atas,TV usia_tengah,V1 usia_tengah,V2 usia_tengah,P1 usia_tengah,P2 usia_tengah,TV usia_muda,V1 usia_muda,V2 usia_muda,P1 usia_muda,P2 usia_muda,PVJ D1,PVJ D2,VGR V1,VGR V2,V3 Nakes,V3 MU,V3 Lansia,V4 Nakes ,V4 MU,V4 Lansia
2023-02-24,2085,78,2007,0.037000000000000005,2118,102,2016,0.048,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742071.0,81.29%,74.77%,1976757.0,11701963.0,10021372.0,592.00%,507.00%,10083716.0,12693189.0,10940581.0,125.90%,108.50%,0.0,0.0,6955063.0,9658250.0,8334201.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850373.0,727456.0,74.43%,63.67%,#DIV/0!,#DIV/0!,227248.0,222576.0,99681,5339978.0,446207,83530,278117.0,460973
2023-02-25,2062,76,1986,0.037000000000000005,2116,106,2010,0.05,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742077.0,81.29%,74.77%,1976757.0,11701963.0,10021366.0,592.00%,507.00%,10083716.0,12693189.0,10940581.0,125.90%,108.50%,0.0,0.0,6955063.0,9658241.0,8334182.0,138.90%,119.80%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850382.0,727469.0,74.43%,63.67%,#DIV/0!,#DIV/0!,227248.0,222576.0,99697,5341850.0,446278,83713,288455.0,474670
2023-02-26,1561,49,1512,0.031,1594,72,1522,0.045,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742094.0,81.29%,74.77%,1976757.0,11701963.0,10029712.0,592.00%,507.40%,10083716.0,12693189.0,10948944.0,125.90%,108.60%,0.0,8363.0,6955063.0,9658236.0,8342522.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850387.0,727475.0,74.43%,63.67%,#DIV/0!,#DIV/0!,227248.0,222576.0,99707,5342877.0,446324,83752,291611.0,478805
2023-02-27,2362,101,2261,0.043,2434,145,2289,0.06,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742104.0,81.29%,74.77%,1976757.0,11701963.0,10029796.0,592.00%,507.40%,10083716.0,12693189.0,10949038.0,125.90%,108.60%,0.0,8457.0,6955063.0,9658233.0,8342604.0,138.90%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,727477.0,74.43%,63.67%,#DIV/0!,#DIV/0!,227248.0,222576.0,99712,5343361.0,446361,83767,292475.0,479957
2023-02-28,2608,94,2514,0.036000000000000004,2654,119,2535,0.045,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,491.0,6955063.0,9658233.0,8342963.0,138.90%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,727492.0,74.43%,63.68%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-02,2622,95,2527,0.036000000000000004,2675,140,2535,0.052000000000000005,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-03,2834,100,2734,0.035,2880,139,2741,0.048,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-04,2143,78,2065,0.036000000000000004,2192,123,2069,0.055999999999999994,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-05,1446,53,1393,0.037000000000000005,1486,86,1400,0.057999999999999996,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-06,2466,127,2339,0.052000000000000005,2513,150,2363,0.06,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-07,3055,152,2903,0.05,3107,183,2924,0.059000000000000004,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-08,2733,142,2591,0.052000000000000005,2779,181,2598,0.065,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,99717,5345352.0,446479,83856,297559.0,486998
2023-03-09,2592,154,2438,0.059000000000000004,2630,177,2453,0.067,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,806776.0,742127.0,81.29%,74.78%,1976757.0,11701963.0,10030170.0,592.00%,507.40%,10083716.0,12693189.0,10949435.0,125.90%,108.60%,0.0,0.0,6955063.0,9658233.0,8339885.0,138.90%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,850390.0,730570.0,74.43%,63.94%,0.00%,0.00%,227248.0,222576.0,103404,5345352.0,446479,83993,297559.0,506583
2023-03-10,2542,124,2418,0.049,2592,166,2426,0.064,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824396.0,742127.0,83.07%,74.78%,1976757.0,11800916.0,10030170.0,597.00%,507.40%,10083716.0,12809762.0,10949435.0,127.00%,108.60%,116573.0,0.0,6955063.0,9755110.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,1.80%,0.00%,227248.0,222576.0,103404,5345352.0,446479,84027,313083.0,521755
2023-03-11,2234,115,2119,0.051,2271,139,2132,0.061,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800968.0,10030170.0,597.00%,507.40%,10083716.0,12809817.0,10949435.0,127.00%,108.60%,116628.0,0.0,6955063.0,9755162.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,5251.10%,0.00%,227248.0,222576.0,103404,5345352.0,446479,84038,314537.0,526667
2023-03-12,1385,112,1273,0.081,1424,139,1285,0.098,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800968.0,10030170.0,597.00%,507.40%,10083716.0,12809817.0,10949435.0,127.00%,108.60%,55.0,0.0,6955063.0,9755162.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,5.00%,0.00%,227248.0,222576.0,103404,5345352.0,446479,84038,314537.0,526667
2023-03-13,2251,135,2116,0.06,2303,178,2125,0.077,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10030170.0,597.00%,507.40%,10083716.0,12809840.0,10949435.0,127.00%,108.60%,23.0,0.0,6955063.0,9755185.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,2.20%,0.00%,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-14,2850,165,2685,0.057999999999999996,2905,216,2689,0.07400000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10030170.0,597.00%,507.40%,10083716.0,12809840.0,10949435.0,127.00%,108.60%,23.0,0.0,6955063.0,9755185.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,1.90%,0.00%,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-15,2993,174,2819,0.057999999999999996,3050,220,2830,0.07200000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10030170.0,597.00%,507.40%,10083716.0,12809840.0,10949435.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,0.00%,0.00%,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-16,2367,152,2215,0.064,2444,215,2229,0.08800000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10030170.0,597.00%,507.40%,10083716.0,12809840.0,10949435.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-17,2761,157,2604,0.057,2829,200,2629,0.071,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10030170.0,597.00%,507.40%,10083716.0,12809840.0,10949435.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8339885.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-18,1824,128,1696,0.07,1895,191,1704,0.10099999999999999,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10031797.0,597.00%,507.50%,10083716.0,12809840.0,10951062.0,127.00%,108.60%,0.0,1627.0,6955063.0,9755185.0,8341512.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-19,1371,100,1271,0.073,1399,122,1277,0.087,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10031797.0,597.00%,507.50%,10083716.0,12809840.0,10951062.0,127.00%,108.60%,0.0,1627.0,6955063.0,9755185.0,8341512.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-20,2286,202,2084,0.08800000000000001,2335,243,2092,0.10400000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10031853.0,597.00%,507.50%,10083716.0,12809840.0,10951118.0,127.00%,108.60%,0.0,56.0,6955063.0,9755185.0,8341568.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-21,2672,224,2448,0.084,2754,292,2462,0.106,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10031853.0,597.00%,507.50%,10083716.0,12809840.0,10951118.0,127.00%,108.60%,0.0,56.0,6955063.0,9755185.0,8341568.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-22,1623,150,1473,0.092,1663,186,1477,0.11199999999999999,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032062.0,597.00%,507.50%,10083716.0,12809840.0,10951327.0,127.00%,108.60%,0.0,209.0,6955063.0,9755185.0,8341777.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-23,1640,145,1495,0.08800000000000001,1695,186,1509,0.11,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032062.0,597.00%,507.50%,10083716.0,12809840.0,10951327.0,127.00%,108.60%,0.0,209.0,6955063.0,9755185.0,8341777.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-24,2014,173,1841,0.086,2087,231,1856,0.111,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032062.0,597.00%,507.50%,10083716.0,12809840.0,10951327.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8341777.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-25,1917,205,1712,0.107,2041,319,1722,0.156,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032062.0,597.00%,507.50%,10083716.0,12809840.0,10951327.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8341777.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-26,1209,137,1072,0.113,1242,161,1081,0.13,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032100.0,597.00%,507.50%,10083716.0,12809840.0,10951365.0,127.00%,108.60%,0.0,38.0,6955063.0,9755185.0,8341815.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-27,2390,234,2156,0.098,2451,289,2162,0.11800000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032116.0,597.00%,507.50%,10083716.0,12809840.0,10951381.0,127.00%,108.60%,0.0,54.0,6955063.0,9755185.0,8341831.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-28,1951,240,1711,0.12300000000000001,2016,300,1716,0.149,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032145.0,597.00%,507.50%,10083716.0,12809840.0,10951410.0,127.00%,108.60%,0.0,45.0,6955063.0,9755185.0,8341860.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-29,2541,240,2301,0.094,2653,344,2309,0.13,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032247.0,597.00%,507.50%,10083716.0,12809840.0,10951512.0,127.00%,108.60%,0.0,131.0,6955063.0,9755185.0,8341962.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-30,1963,196,1767,0.1,2011,238,1773,0.11800000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032247.0,597.00%,507.50%,10083716.0,12809840.0,10951512.0,127.00%,108.60%,0.0,102.0,6955063.0,9755185.0,8341962.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-03-31,2566,219,2347,0.085,2659,305,2354,0.115,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032348.0,597.00%,507.50%,10083716.0,12809840.0,10951613.0,127.00%,108.60%,0.0,101.0,6955063.0,9755185.0,8342063.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-04-01,1749,202,1547,0.115,1797,238,1559,0.132,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032452.0,597.00%,507.50%,10083716.0,12809840.0,10951717.0,127.00%,108.60%,0.0,205.0,6955063.0,9755185.0,8342167.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-04-02,1048,136,912,0.13,1123,205,918,0.183,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032452.0,597.00%,507.50%,10083716.0,12809840.0,10951717.0,127.00%,108.60%,0.0,104.0,6955063.0,9755185.0,8342167.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-04-03,1789,235,1554,0.131,1821,256,1565,0.141,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032452.0,597.00%,507.50%,10083716.0,12809840.0,10951717.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342167.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-04-04,2590,280,2310,0.10800000000000001,2732,406,2326,0.149,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032452.0,597.00%,507.50%,10083716.0,12809840.0,10951717.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342167.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-04-05,2413,278,2135,0.115,2522,372,2150,0.14800000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032452.0,597.00%,507.50%,10083716.0,12809840.0,10951717.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342167.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,529790
2023-04-06,2431,295,2136,0.121,2498,354,2144,0.142,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032680.0,597.00%,507.50%,10083716.0,12809840.0,10951945.0,127.00%,108.60%,0.0,228.0,6955063.0,9755185.0,8342395.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,561352
2023-04-07,1373,190,1183,0.138,1425,240,1185,0.168,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032680.0,597.00%,507.50%,10083716.0,12809840.0,10951945.0,127.00%,108.60%,0.0,228.0,6955063.0,9755185.0,8342395.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,561352
2023-04-08,1111,205,906,0.185,1187,276,911,0.233,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032807.0,597.00%,507.50%,10083716.0,12809840.0,10952072.0,127.00%,108.60%,0.0,127.0,6955063.0,9755185.0,8342522.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,561352
2023-04-09,1375,222,1153,0.161,1452,287,1165,0.198,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032824.0,597.00%,507.50%,10083716.0,12809840.0,10952089.0,127.00%,108.60%,0.0,144.0,6955063.0,9755185.0,8342539.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,562043
2023-04-10,2158,373,1785,0.17300000000000001,2190,397,1793,0.18100000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032824.0,597.00%,507.50%,10083716.0,12809840.0,10952089.0,127.00%,108.60%,0.0,17.0,6955063.0,9755185.0,8342539.0,140.30%,119.90%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,562043
2023-04-11,2653,475,2178,0.179,2833,625,2208,0.221,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032901.0,597.00%,507.50%,10083716.0,12809840.0,10952166.0,127.00%,108.60%,0.0,77.0,6955063.0,9755185.0,8342616.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,564523
2023-04-11,2653,475,2178,0.179,2833,625,2208,0.221,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10032901.0,597.00%,507.50%,10083716.0,12809840.0,10952166.0,127.00%,108.60%,0.0,77.0,6955063.0,9755185.0,8342616.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,564523
2023-04-12,2505,441,2064,0.17600000000000002,2599,515,2084,0.198,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033010.0,597.00%,507.50%,10083716.0,12809840.0,10952275.0,127.00%,108.60%,0.0,109.0,6955063.0,9755185.0,8342725.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,565265
