Tanggal,Jumlah Orang di Test,Orang Positif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Positivity Rate Spesimen Harian,V1 usia_atas,V2 usia_atas,V1 usia_tengah,V2 usia_tengah,V1 usia_muda,V2 usia_muda
2020-03-01,39.0,0.0,0.00%,39.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,3.0,0.0,0.00%,3.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,15.0,3.0,20.00%,15.0,3.0,20.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,7.0,0.0,0.00%,7.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,5.0,0.0,0.00%,5.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,26.0,0.0,0.00%,26.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,56.0,1.0,1.80%,56.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,73.0,27.0,37.00%,73.0,25.0,34.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,52.0,2.0,3.80%,52.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,48.0,26.0,54.20%,48.0,3.0,6.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,56.0,10.0,17.90%,56.0,23.0,41.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,30.0,7.0,23.30%,30.0,10.0,33.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,44.0,16.0,36.40%,44.0,3.0,6.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,41.0,2.0,4.90%,41.0,15.0,36.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,47.0,25.0,53.20%,47.0,2.0,4.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,104.0,38.0,36.50%,104.0,26.0,25.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,132.0,51.0,38.60%,132.0,38.0,28.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,154.0,13.0,8.40%,154.0,48.0,31.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,118.0,44.0,37.30%,118.0,12.0,10.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,501.0,39.0,7.80%,1190.0,437.0,36.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,1097.0,49.0,4.50%,1997.0,1901.0,95.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,378.0,71.0,18.80%,3029.0,2908.0,96.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,347.0,45.0,13.00%,1022.0,446.0,43.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,196.0,43.0,21.90%,887.0,437.0,49.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,248.0,51.0,20.60%,959.0,448.0,46.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,199.0,37.0,18.60%,887.0,435.0,49.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,359.0,98.0,27.30%,1126.0,502.0,44.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,127.0,26.0,20.50%,751.0,426.0,56.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,217.0,14.0,6.50%,922.0,431.0,46.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,300.0,75.0,25.00%,1047.0,478.0,45.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,164.0,93.0,56.70%,920.0,504.0,54.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,455.0,81.0,17.80%,1343.0,532.0,39.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,908.0,81.0,8.90%,1501.0,545.0,36.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-04,1470.0,80.0,5.40%,2414.0,608.0,25.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,1218.0,148.0,12.20%,2248.0,538.0,23.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,812.0,144.0,17.70%,1909.0,558.0,29.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-07,877.0,109.0,12.40%,2152.0,534.0,24.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-08,988.0,167.0,16.90%,2179.0,601.0,27.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,1003.0,91.0,9.10%,2094.0,562.0,26.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,1304.0,93.0,7.10%,2561.0,560.0,21.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,916.0,179.0,19.50%,2021.0,573.0,28.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,844.0,160.0,19.00%,1865.0,533.0,28.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,840.0,107.0,12.70%,1927.0,560.0,29.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,1114.0,98.0,8.80%,2253.0,521.0,23.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,981.0,223.0,22.70%,2148.0,568.0,26.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,888.0,153.0,17.20%,1932.0,531.0,27.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,1214.0,79.0,6.50%,2428.0,525.0,21.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,1123.0,131.0,11.70%,2245.0,466.0,20.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,1248.0,79.0,6.30%,2602.0,585.0,22.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,1606.0,167.0,10.40%,2974.0,565.0,19.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-21,1599.0,120.0,7.50%,2932.0,513.0,17.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-22,1552.0,107.0,6.90%,2931.0,527.0,18.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-23,1714.0,99.0,5.80%,3144.0,522.0,16.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-24,1599.0,76.0,4.80%,2994.0,532.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-25,1278.0,65.0,5.10%,2432.0,438.0,18.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-26,803.0,86.0,10.70%,1862.0,453.0,24.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,1434.0,118.0,8.20%,2879.0,583.0,20.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-28,1904.0,83.0,4.40%,3362.0,525.0,15.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-29,2276.0,105.0,4.60%,3985.0,559.0,14.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-30,2339.0,145.0,6.20%,3998.0,515.0,12.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,2496.0,72.0,2.90%,4304.0,553.0,12.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-02,2211.0,62.0,2.80%,3634.0,513.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03,1127.0,55.0,4.90%,2105.0,608.0,28.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,2594.0,169.0,6.50%,4189.0,695.0,16.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-05,2520.0,68.0,2.70%,3916.0,611.0,15.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-06,2985.0,66.0,2.20%,4624.0,571.0,12.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-07,1733.0,126.0,7.30%,3047.0,743.0,24.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08,2500.0,57.0,2.30%,4007.0,778.0,19.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-09,2629.0,182.0,6.90%,4029.0,662.0,16.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-10,1490.0,55.0,3.70%,2696.0,830.0,30.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11,2575.0,108.0,4.20%,4019.0,771.0,19.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-12,3119.0,134.0,4.30%,4757.0,672.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-13,2601.0,180.0,6.90%,4063.0,619.0,15.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-14,2500.0,62.0,2.50%,4083.0,730.0,17.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-15,2433.0,116.0,4.80%,3791.0,645.0,17.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-16,2006.0,127.0,6.30%,3206.0,585.0,18.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-17,1673.0,88.0,5.30%,2822.0,617.0,21.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18,2194.0,43.0,2.00%,3548.0,631.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19,2530.0,97.0,3.80%,4040.0,667.0,16.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20,2457.0,72.0,2.90%,3863.0,620.0,16.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21,1907.0,97.0,5.10%,3303.0,799.0,24.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-22,3214.0,127.0,4.00%,4836.0,643.0,13.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-23,1764.0,118.0,6.70%,2776.0,499.0,18.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-24,871.0,67.0,7.70%,1735.0,590.0,34.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,1321.0,93.0,7.00%,2408.0,711.0,29.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-26,1972.0,105.0,5.30%,3233.0,727.0,22.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-27,2271.0,103.0,4.50%,3641.0,723.0,19.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-28,2768.0,124.0,4.50%,4365.0,734.0,16.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,2392.0,100.0,4.20%,3860.0,769.0,19.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-30,2808.0,119.0,4.20%,4319.0,661.0,15.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-31,1858.0,111.0,6.00%,3021.0,628.0,20.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,1789.0,73.0,4.10%,2555.0,258.0,10.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-02,2371.0,101.0,4.30%,3391.0,199.0,5.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03,3422.0,62.0,1.80%,4900.0,301.0,6.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04,2738.0,83.0,3.00%,3918.0,296.0,7.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-05,2864.0,102.0,3.60%,4103.0,341.0,8.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-06,3334.0,160.0,4.80%,4766.0,402.0,8.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,1808.0,96.0,5.30%,2589.0,164.0,6.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,2798.0,194.0,6.90%,4016.0,326.0,8.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,3590.0,187.0,5.20%,5159.0,388.0,7.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,4064.0,129.0,3.20%,5843.0,398.0,6.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,2827.0,76.0,2.70%,4077.0,328.0,8.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,3411.0,120.0,3.50%,4897.0,452.0,9.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,4955.0,115.0,2.30%,7095.0,474.0,6.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14,1851.0,105.0,5.70%,3085.0,197.0,6.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,4605.0,94.0,2.00%,6693.0,367.0,5.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,4702.0,147.0,3.10%,6758.0,593.0,8.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,4740.0,176.0,3.70%,6900.0,581.0,8.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,4260.0,140.0,3.30%,6285.0,451.0,7.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,4794.0,178.0,3.70%,6862.0,487.0,7.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,3258.0,132.0,4.10%,4680.0,403.0,8.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,2806.0,132.0,4.70%,4016.0,237.0,5.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,3627.0,171.0,4.70%,5287.0,325.0,6.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23,5986.0,159.0,2.70%,8614.0,417.0,4.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,5142.0,195.0,3.80%,7417.0,505.0,6.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,5444.0,168.0,3.10%,7884.0,433.0,5.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,5295.0,213.0,4.00%,7620.0,592.0,7.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,4440.0,148.0,3.30%,6388.0,449.0,7.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,2434.0,95.0,3.90%,3491.0,308.0,8.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,4598.0,198.0,4.30%,7081.0,345.0,4.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,4618.0,204.0,4.40%,7033.0,690.0,9.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,4257.0,198.0,4.70%,6594.0,557.0,8.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,4255.0,144.0,3.40%,6490.0,472.0,7.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,5955.0,215.0,3.60%,8817.0,777.0,8.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,4305.0,256.0,5.90%,6587.0,579.0,8.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,3092.0,231.0,7.50%,4549.0,355.0,7.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,4441.0,199.0,4.50%,6122.0,510.0,8.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,5473.0,308.0,5.60%,7260.0,773.0,10.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,6486.0,293.0,4.50%,9631.0,710.0,7.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,6423.0,236.0,3.70%,8958.0,706.0,7.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,6584.0,359.0,5.50%,10412.0,978.0,9.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,5690.0,404.0,7.10%,8117.0,900.0,11.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,4102.0,279.0,6.80%,5188.0,458.0,8.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,5998.0,275.0,4.60%,8616.0,923.0,10.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,5414.0,258.0,4.80%,8626.0,953.0,11.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,6405.0,304.0,4.70%,9056.0,765.0,8.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,6448.0,231.0,3.60%,9924.0,1085.0,10.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,9056.0,331.0,3.70%,12098.0,802.0,6.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18,6781.0,312.0,4.60%,9982.0,927.0,9.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,3655.0,361.0,9.90%,4935.0,519.0,10.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,6088.0,441.0,7.20%,9365.0,932.0,10.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,8081.0,382.0,4.70%,11413.0,1271.0,11.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,10061.0,416.0,4.10%,11692.0,1368.0,11.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,8773.0,279.0,3.20%,11009.0,1142.0,10.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,9100.0,393.0,4.30%,10480.0,931.0,8.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-25,6887.0,611.0,8.90%,8457.0,922.0,10.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,3148.0,270.0,8.60%,4981.0,344.0,6.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,8184.0,436.0,5.30%,11342.0,1196.0,10.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,8824.0,542.0,6.10%,10634.0,1478.0,13.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,9120.0,340.0,3.70%,12297.0,1718.0,14.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,8520.0,585.0,6.90%,10856.0,1081.0,10.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,4222.0,330.0,7.80%,5544.0,486.0,8.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,6366.0,329.0,5.20%,9042.0,1048.0,11.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,3675.0,439.0,11.90%,4671.0,489.0,10.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,7811.0,386.0,4.90%,10802.0,995.0,9.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,7071.0,468.0,6.60%,11922.0,1654.0,13.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,8124.0,584.0,7.20%,12034.0,1616.0,13.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,8065.0,693.0,8.60%,12299.0,1392.0,11.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,8791.0,776.0,8.80%,13298.0,1506.0,11.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,6771.0,534.0,7.90%,9129.0,1197.0,13.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,4433.0,319.0,7.20%,5412.0,652.0,12.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,6059.0,582.0,9.60%,8939.0,1169.0,13.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,5841.0,487.0,8.30%,8140.0,896.0,11.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,8015.0,591.0,7.40%,10993.0,1583.0,14.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,6881.0,495.0,7.20%,9144.0,1362.0,14.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,8211.0,729.0,8.90%,11553.0,1364.0,11.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15,9669.0,625.0,6.50%,11769.0,1656.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,5266.0,534.0,10.10%,7387.0,908.0,12.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,7215.0,555.0,7.70%,9212.0,931.0,10.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,7097.0,601.0,8.50%,9548.0,1327.0,13.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,10636.0,695.0,6.50%,14015.0,2127.0,15.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,5422.0,511.0,9.40%,7015.0,1076.0,15.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,7422.0,760.0,10.20%,11260.0,1858.0,16.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-22,6821.0,854.0,12.50%,10132.0,1864.0,18.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,3691.0,508.0,13.80%,6484.0,1157.0,17.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,8941.0,704.0,7.90%,11929.0,1821.0,15.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,8794.0,569.0,6.50%,12056.0,1871.0,15.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,11436.0,907.0,7.90%,14863.0,2488.0,16.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,9360.0,879.0,9.40%,14337.0,2158.0,15.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,10266.0,882.0,8.60%,13469.0,2047.0,15.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-29,9392.0,974.0,10.40%,12916.0,2111.0,16.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,4880.0,703.0,14.40%,7578.0,1567.0,20.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,7514.0,1024.0,13.60%,10024.0,1996.0,19.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,8222.0,1121.0,13.60%,12001.0,2172.0,18.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,9971.0,1135.0,11.40%,12117.0,2242.0,18.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,12131.0,1013.0,8.40%,15390.0,2607.0,16.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,10248.0,1242.0,12.10%,12252.0,2263.0,18.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-05,9866.0,1130.0,11.50%,11771.0,2208.0,18.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,4979.0,703.0,14.10%,6622.0,1167.0,17.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,12302.0,1289.0,10.50%,14808.0,2427.0,16.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,12891.0,1326.0,10.30%,14488.0,2658.0,18.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-09,10005.0,1102.0,11.00%,13666.0,2232.0,16.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,12103.0,1203.0,9.90%,14034.0,2476.0,17.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,10311.0,1435.0,13.90%,13386.0,2501.0,18.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-12,10567.0,1702.0,16.10%,13078.0,2826.0,21.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-13,5085.0,768.0,15.10%,7427.0,1528.0,20.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,12510.0,1263.0,10.10%,14901.0,3021.0,20.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-15,8677.0,1037.0,12.00%,11472.0,2074.0,18.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,13090.0,1048.0,8.00%,15747.0,3215.0,20.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,13012.0,1403.0,10.80%,15665.0,2699.0,17.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,13890.0,1166.0,8.40%,16387.0,2842.0,17.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-19,11118.0,1177.0,10.60%,14296.0,2878.0,20.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-20,6818.0,929.0,13.60%,8583.0,1824.0,21.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,14050.0,1265.0,9.00%,17814.0,3127.0,17.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22,12368.0,1187.0,9.60%,14999.0,2424.0,16.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,12446.0,937.0,7.50%,15558.0,2754.0,17.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-24,14461.0,1199.0,8.30%,17423.0,2801.0,16.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,13100.0,1253.0,9.60%,16250.0,2814.0,17.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-26,12736.0,1305.0,10.20%,15920.0,2653.0,16.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,6127.0,807.0,13.20%,9014.0,1724.0,19.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,10211.0,1204.0,11.80%,13092.0,2157.0,16.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-29,13569.0,1253.0,9.20%,16962.0,2658.0,15.7%,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,11914.0,1141.0,9.60%,14893.0,2607.0,17.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,10648.0,1103.0,10.40%,13311.0,2428.0,18.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,11800.0,1110.0,9.40%,14750.0,2385.0,16.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03,11265.0,1141.0,10.10%,14082.0,2562.0,18.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,5066.0,696.0,13.70%,7514.0,1505.0,20.0%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,10756.0,1082.0,10.10%,13445.0,2434.0,18.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,11702.0,1091.0,9.30%,14628.0,2526.0,17.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,12335.0,1140.0,9.20%,15419.0,2497.0,16.2%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,12432.0,1173.0,9.40%,15540.0,2154.0,13.9%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,12421.0,1103.0,8.90%,15148.0,2466.0,16.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-10,10074.0,1117.0,11.10%,13636.0,1981.0,14.5%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-11,7834.0,893.0,11.40%,9759.0,1572.0,16.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,14336.0,1612.0,11.20%,17483.0,2899.0,16.6%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,12339.0,1270.0,10.30%,15499.0,2378.0,15.3%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,13165.0,1324.0,10.10%,16056.0,2476.0,15.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,12158.0,1101.0,9.10%,15114.0,2475.0,16.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,9877.0,951.0,9.60%,12663.0,1879.0,14.8%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,8767.0,913.0,10.40%,11240.0,1952.0,17.4%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-18,5785.0,667.0,11.50%,6963.0,979.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,10070.0,899.0,8.90%,12588.0,1770.0,14.1%,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,10412.0,1002.0,9.60%,13016.0,2008.0,15.4%,0.0,0.0,0.0,0.0,0.0,0.0
